externalId,quantity,unitPrice
EXT-DUP-1704,58,272.41
EXT-DUP-1705,10,942.67
EXT-DUP-1706,18,779.38
EXT-DUP-1707,75,109.75
EXT-DUP-1708,14,165.05
EXT-DUP-1709,60,314.41
EXT-DUP-1710,16,535.85
EXT-DUP-1711,99,208.22
EXT-DUP-1712,40,463.42
EXT-DUP-1713,16,91.24
EXT-DUP-1714,88,304.61
EXT-DUP-1715,91,696.48
EXT-DUP-1716,6,215.59
EXT-DUP-1717,42,149.03
EXT-DUP-1718,92,248.72
EXT-DUP-1719,46,396.45
EXT-DUP-1720,7,676.83
EXT-DUP-1721,34,819.45
EXT-DUP-1722,23,32.02
EXT-DUP-1723,52,853.89
EXT-DUP-1724,72,747.58
EXT-DUP-1725,32,95.54
EXT-DUP-1726,14,803.29
EXT-DUP-1727,18,122.21
EXT-DUP-1728,8,829.71
EXT-DUP-1729,29,131.45
EXT-DUP-1730,52,372.5
EXT-DUP-1731,81,936.7
EXT-DUP-1732,11,582.16
EXT-DUP-1733,34,916.59
EXT-DUP-1734,10,22.76
EXT-DUP-1735,9,198.35
EXT-DUP-1736,83,443.54
EXT-DUP-1737,17,92.79
EXT-DUP-1738,43,123.28
EXT-DUP-1739,60,51.54
EXT-DUP-1740,74,433.29
EXT-DUP-1741,93,395.21
EXT-DUP-1742,4,382.96
EXT-DUP-1743,55,173.46
EXT-DUP-1744,28,907.49
EXT-DUP-1745,36,280.29
EXT-DUP-1746,20,35.58
EXT-DUP-1747,80,616.74
EXT-DUP-1748,83,295.51
EXT-DUP-1749,53,882.01
EXT-DUP-1750,62,61.86
EXT-DUP-1751,36,383.25
EXT-DUP-1752,54,200.06
EXT-DUP-1753,68,249.65
EXT-DUP-1754,70,794.26
EXT-DUP-1755,49,781.35
EXT-DUP-1756,46,479.73
EXT-DUP-1757,63,344.35
EXT-DUP-1758,73,502.39
EXT-DUP-1759,50,270.89
EXT-DUP-1760,4,319.24
EXT-DUP-1761,29,30.24
EXT-DUP-1762,100,281.37
EXT-DUP-1763,61,529.37
EXT-DUP-1764,99,583.82
EXT-DUP-1765,30,973.03
EXT-DUP-1766,13,248.36
EXT-DUP-1767,31,266.99
EXT-DUP-1768,95,56.8
EXT-DUP-1769,29,575.54
EXT-DUP-1770,50,355.1
EXT-DUP-1771,23,176.75
EXT-DUP-1772,76,318.37
EXT-DUP-1773,95,697.23
EXT-DUP-1774,76,29.15
EXT-DUP-1775,90,351.98
EXT-DUP-1776,73,563.48
EXT-DUP-1777,73,947.47
EXT-DUP-1778,64,542.04
EXT-DUP-1779,23,490.46
EXT-DUP-1780,12,57.06
EXT-DUP-1781,78,219.37
EXT-DUP-1782,68,478.03
EXT-DUP-1783,43,917.06
EXT-DUP-1784,26,805.83
EXT-DUP-1785,44,716.5
EXT-DUP-1786,42,60.44
EXT-DUP-1787,19,586.44
EXT-DUP-1788,19,773.82
EXT-DUP-1789,68,859.95
EXT-DUP-1790,10,373.84
EXT-DUP-1791,85,395.8
EXT-DUP-1792,13,336.89
EXT-DUP-1793,42,137.18
EXT-DUP-1794,21,731.89
EXT-DUP-1795,56,791.26
EXT-DUP-1796,63,648.88
EXT-DUP-1797,23,706.77
EXT-DUP-1798,72,693.17
EXT-DUP-1799,79,786.42
EXT-DUP-1800,29,665.2
EXT-DUP-1801,23,378.63
EXT-DUP-1802,94,688.12
EXT-DUP-1803,17,178.35
EXT-DUP-1804,1,947.89
EXT-DUP-1805,74,391.82
EXT-DUP-1806,99,964.25
EXT-DUP-1807,5,182.72
EXT-DUP-1808,41,920.2
EXT-DUP-1809,79,221.45
EXT-DUP-1810,73,104.9
EXT-DUP-1811,64,141.36
EXT-DUP-1812,96,78.65
EXT-DUP-1813,45,981.41
EXT-DUP-1814,22,635.91
EXT-DUP-1815,12,821.02
EXT-DUP-1816,86,638.82
EXT-DUP-1817,43,446.74
EXT-DUP-1818,34,210.26
EXT-DUP-1819,89,68.66
EXT-DUP-1820,33,786.45
EXT-DUP-1821,93,2.28
EXT-DUP-1822,50,438.34
EXT-DUP-1823,54,968.16
EXT-DUP-1824,53,493.1
EXT-DUP-1825,49,351.53
EXT-DUP-1826,49,102.23
EXT-DUP-1827,62,788.15
EXT-DUP-1828,74,650.67
EXT-DUP-1829,88,226.13
EXT-DUP-1830,58,74.56
EXT-DUP-1831,5,295.32
EXT-DUP-1832,41,261.61
EXT-DUP-1833,14,75.05
EXT-DUP-1834,22,887.16
EXT-DUP-1835,21,731.52
EXT-DUP-1836,71,940.95
EXT-DUP-1837,12,338.27
EXT-DUP-1838,79,892.44
EXT-DUP-1839,91,31.93
EXT-DUP-1840,84,165.67
EXT-DUP-1841,56,157.79
EXT-DUP-1842,13,331.43
EXT-DUP-1843,25,409.46
EXT-DUP-1844,71,721.59
EXT-DUP-1845,94,540.05
EXT-DUP-1846,85,281.96
EXT-DUP-1847,31,96.72
EXT-DUP-1848,51,571.63
EXT-DUP-1849,63,154.28
EXT-DUP-1850,47,4.81
EXT-DUP-1851,12,294.96
EXT-DUP-1852,85,624.84
EXT-DUP-1853,62,200.28
EXT-DUP-1854,4,207.54
EXT-DUP-1855,82,292.23
EXT-DUP-1856,11,473.62
EXT-DUP-1857,15,308.74
EXT-DUP-1858,51,471.0
EXT-DUP-1859,85,265.47
EXT-DUP-1860,83,544.04
EXT-DUP-1861,24,371.28
EXT-DUP-1862,49,369.66
EXT-DUP-1863,58,45.53
EXT-DUP-1864,57,465.13
EXT-DUP-1865,29,836.4
EXT-DUP-1866,73,62.52
EXT-DUP-1867,97,696.08
EXT-DUP-1868,13,86.54
EXT-DUP-1869,45,807.56
EXT-DUP-1870,53,969.76
EXT-DUP-1871,76,228.06
EXT-DUP-1872,8,840.12
EXT-DUP-1873,67,418.79
EXT-DUP-1874,69,686.69
EXT-DUP-1875,61,572.57
EXT-DUP-1876,31,476.31
EXT-DUP-1877,11,395.01
EXT-DUP-1878,92,35.66
EXT-DUP-1879,74,899.65
EXT-DUP-1880,74,677.18
EXT-DUP-1881,80,148.15
EXT-DUP-1882,97,449.14
EXT-DUP-1883,22,971.22
EXT-DUP-1884,25,126.93
EXT-DUP-1885,55,79.21
EXT-DUP-1886,88,435.52
EXT-DUP-1887,81,148.58
EXT-DUP-1888,77,258.37
EXT-DUP-1889,94,913.35
EXT-DUP-1890,9,87.85
EXT-DUP-1891,72,397.56
EXT-DUP-1892,42,855.91
EXT-DUP-1893,67,458.24
EXT-DUP-1894,2,785.98
EXT-DUP-1895,80,587.4
EXT-DUP-1896,54,113.29
EXT-DUP-1897,20,148.9
EXT-DUP-1898,76,582.51
EXT-DUP-1899,13,924.08
EXT-DUP-1900,73,778.99
EXT-DUP-1901,37,866.74
EXT-DUP-1902,45,877.14
EXT-DUP-1903,34,383.28
EXT-DUP-1904,63,571.88
EXT-DUP-1905,61,38.39
EXT-DUP-1906,36,403.17
EXT-DUP-1907,80,608.44
EXT-DUP-1908,89,401.92
EXT-DUP-1909,51,888.8
EXT-DUP-1910,43,690.13
EXT-DUP-1911,7,745.26
EXT-DUP-1912,35,896.24
EXT-DUP-1913,3,338.19
EXT-DUP-1914,39,311.33
EXT-DUP-1915,63,857.52
EXT-DUP-1916,88,99.02
EXT-DUP-1917,30,135.12
EXT-DUP-1918,96,443.22
EXT-DUP-1919,42,269.88
EXT-DUP-1920,54,604.77
EXT-DUP-1921,12,188.56
EXT-DUP-1922,28,912.61
EXT-DUP-1923,53,740.46
EXT-DUP-1924,98,516.47
EXT-DUP-1925,48,820.38
EXT-DUP-1926,66,790.91
EXT-DUP-1927,9,311.5
EXT-DUP-1928,65,403.58
EXT-DUP-1929,100,850.59
EXT-DUP-1930,73,29.89
EXT-DUP-1931,25,874.43
EXT-DUP-1932,26,836.3
EXT-DUP-1933,32,34.0
EXT-DUP-1934,7,917.2
EXT-DUP-1935,91,199.71
EXT-DUP-1936,48,822.86
EXT-DUP-1937,65,397.15
EXT-DUP-1938,16,680.81
EXT-DUP-1939,31,372.72
EXT-DUP-1940,77,446.21
EXT-DUP-1941,61,586.71
EXT-DUP-1942,45,344.56
EXT-DUP-1943,34,748.46
EXT-DUP-1944,89,91.21
EXT-DUP-1945,4,386.79
EXT-DUP-1946,21,853.11
EXT-DUP-1947,100,963.99
EXT-DUP-1948,29,647.09
EXT-DUP-1949,87,207.32
EXT-DUP-1950,84,409.69
EXT-DUP-1951,3,863.9
EXT-DUP-1952,99,681.84
EXT-DUP-1953,61,910.69
EXT-DUP-1954,83,173.85
EXT-DUP-1955,2,224.32
EXT-DUP-1956,78,804.48
EXT-DUP-1957,40,712.32
EXT-DUP-1958,91,642.45
EXT-DUP-1959,55,894.69
EXT-DUP-1960,45,459.08
EXT-DUP-1961,28,466.76
EXT-DUP-1962,87,520.6
EXT-DUP-1963,80,397.36
EXT-DUP-1964,14,8.33
EXT-DUP-1965,85,965.55
EXT-DUP-1966,48,561.33
EXT-DUP-1967,77,608.83
EXT-DUP-1968,39,684.04
EXT-DUP-1969,62,64.71
EXT-DUP-1970,36,640.31
EXT-DUP-1971,36,261.62
EXT-DUP-1972,92,951.28
EXT-DUP-1973,84,299.19
EXT-DUP-1974,20,517.26
EXT-DUP-1975,31,898.89
EXT-DUP-1976,77,404.29
EXT-DUP-1977,41,680.39
EXT-DUP-1978,93,26.4
EXT-DUP-1979,64,996.47
EXT-DUP-1980,34,906.1
EXT-DUP-1981,52,388.5
EXT-DUP-1982,5,582.86
EXT-DUP-1983,74,815.38
EXT-DUP-1984,44,726.1
EXT-DUP-1985,29,685.95
EXT-DUP-1986,82,784.33
EXT-DUP-1987,86,358.78
EXT-DUP-1988,39,844.73
EXT-DUP-1989,85,875.74
EXT-DUP-1990,24,294.2
EXT-DUP-1991,61,128.69
EXT-DUP-1992,34,724.74
EXT-DUP-1993,72,762.39
EXT-DUP-1994,24,946.03
EXT-DUP-1995,43,654.13
EXT-DUP-1996,29,355.57
EXT-DUP-1997,96,870.69
EXT-DUP-1998,54,787.51
EXT-DUP-1999,43,371.94
EXT-DUP-2000,75,294.46
