externalId,quantity,unitPrice
EXT-1539,1,434.58
EXT-1540,47,47.48
EXT-1541,30,317.79
EXT-1542,45,179.75
EXT-1543,5,398.04
EXT-1544,26,109.7
EXT-1545,28,412.6
EXT-1546,32,135.0
EXT-1547,19,169.54
EXT-1548,37,66.17
EXT-1549,32,394.36
EXT-1550,44,381.36
